,Prefectures,Communes,Precincts,Ballots,Registered,C007,C008,C009,C010,C011,C012,C013,C014,C015,C016,C017,C018,C019,C020,C021,C022,C023,C024,C025,C026,C027,C028,C029,C030,C031,C032,C033,C034,C035,C036,C037,C038,C039,C040,C041,C042,C043,C044,C045,C046,C047,C048,C049,C050,C051,C052,C053,C054,C055,C056,C057,C058,C059,C060,C061,C062,C063,C064,C065,C066,C067,C068,C069,C070,C071,C072
753,LEZHE,LEZHE_KTHELLE,840,134,299,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,33,0,0,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,75,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
754,LEZHE,LEZHE_KTHELLE,842,222,399,0,0,0,0,0,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,34,0,0,39,0,0,0,0,0,3,0,0,0,0,0,0,0,0,113,1,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0
755,LEZHE,LEZHE_KTHELLE,843,127,215,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,32,0,0,0,0,0,2,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0
756,LEZHE,LEZHE_KTHELLE,844,113,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,12,0,0,43,0,0,0,0,0,0,0,0,0,0,0,1,0,0,41,4,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,1
757,LEZHE,LEZHE_RUBIK,885,194,407,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,72,0,0,1,0,0,2,0,0,0,0,0,0,0,0,93,6,0,0,0,0,5,0,0,4,2,0,1,0,0,0,0,0,0,0,0,0,0
758,LEZHE,LEZHE_RUBIK,886,182,285,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,38,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,1,0,0,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
759,LEZHE,LEZHE_RUBIK,887,203,502,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,2,0,0,9,0,1,81,0,0,0,0,0,4,0,0,0,2,0,0,0,0,83,5,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0
760,LEZHE,LEZHE_RUBIK,888,161,287,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,58,0,0,0,3,0,7,0,0,0,0,0,0,0,0,50,14,1,0,0,0,1,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,6
761,LEZHE,LEZHE_RUBIK,889,126,250,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2,0,0,5,0,0,0,0,0,33,0,0,24,0,0,0,0,0,10,0,0,0,0,0,0,0,0,37,1,0,0,0,0,0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1
762,LEZHE,LEZHE_RUBIK,891,225,415,0,0,0,0,0,2,0,0,1,0,0,0,1,1,0,0,0,0,3,0,0,0,0,0,1,29,0,1,74,0,0,0,2,0,3,0,0,0,0,0,0,0,0,75,8,0,0,0,0,6,2,0,0,9,0,0,0,1,0,0,1,0,0,0,1,4
763,LEZHE,LEZHE_RUBIK,892,102,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28,4,0,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
764,LEZHE,LEZHE_RUBIK,893,120,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4,0,0,68,0,0,0,0,0,2,0,0,0,0,0,0,0,0,41,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
765,LEZHE,LEZHE_RUBIK,894,128,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,68,3,0,0,0,0,0,1,0,2,0,0,0,0,4,0,0,0,0,0,0,2,2
766,LEZHE,LEZHE_RUBIK,895,255,656,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,24,1,0,114,0,0,0,1,0,0,0,0,0,0,0,0,2,0,61,2,0,0,0,0,4,0,0,3,5,0,0,0,7,0,0,0,0,0,0,7,19
767,LEZHE,LEZHE_RUBIK,8951,285,636,3,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0,19,1,2,107,0,0,0,2,0,0,0,1,0,0,0,0,0,0,102,7,0,0,0,1,3,0,0,1,6,0,0,0,9,0,0,0,0,0,0,1,11
768,LEZHE,LEZHE_RUBIK,896,333,583,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,39,0,0,141,0,0,0,2,0,4,0,0,0,0,0,0,0,2,108,9,0,0,0,0,0,2,0,1,6,0,0,0,0,0,0,0,0,0,0,4,8
769,LEZHE,LEZHE_RUBIK,897,497,990,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,2,5,0,0,0,0,0,0,80,1,4,139,0,0,0,5,0,13,1,0,1,0,0,0,1,0,171,10,0,0,0,1,7,3,1,6,7,0,0,0,6,0,0,1,0,0,0,3,21
770,LEZHE,LEZHE_RUBIK,898,120,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,17,0,0,60,0,0,0,3,0,0,0,0,0,0,0,0,0,0,16,3,0,0,0,0,6,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,7
771,LEZHE,LEZHE_LAC,847,304,762,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,15,0,1,117,0,0,0,0,0,4,0,0,0,0,0,0,0,1,115,0,0,0,0,0,2,0,0,1,37,0,0,0,0,0,0,0,0,0,0,0,1
772,LEZHE,LEZHE_LAC,8471,347,870,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0,0,1,0,1,0,19,0,1,114,0,0,0,7,0,1,0,0,0,1,0,0,0,0,156,4,0,0,0,1,5,2,0,2,14,0,0,0,0,0,0,0,0,0,0,0,6
773,LEZHE,LEZHE_LAC,848,479,1005,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,4,0,0,0,1,0,1,30,2,0,208,1,0,0,3,0,1,0,0,0,0,0,0,0,0,156,21,0,0,0,0,4,0,1,1,33,0,2,1,0,1,0,0,0,0,0,2,1
774,LEZHE,LEZHE_LAC,849,440,952,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,5,1,0,0,0,0,0,17,0,3,205,0,0,0,4,0,4,1,0,1,0,0,0,0,0,154,7,1,0,0,0,3,0,0,0,21,0,2,0,0,0,0,4,2,0,0,0,2
775,LEZHE,LEZHE_LAC,850,433,941,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,35,0,0,180,0,0,0,5,0,1,3,0,0,0,0,0,0,0,157,10,0,0,0,0,0,2,0,1,21,0,2,1,0,0,0,0,0,0,1,0,8
776,LEZHE,LEZHE_LAC,851,416,944,0,0,0,0,0,0,0,3,1,0,0,0,4,0,0,0,0,1,10,0,0,0,0,1,1,25,0,1,168,0,0,0,1,0,2,0,0,0,0,1,1,0,1,154,2,0,0,0,0,2,2,0,0,30,0,1,0,0,0,0,0,0,0,0,3,1
777,LEZHE,LEZHE_LAC,852,420,947,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,0,1,137,0,0,1,1,0,8,0,0,0,0,0,0,0,1,167,4,1,0,0,0,7,0,0,2,52,0,0,0,0,0,0,0,0,0,1,3,8
778,LEZHE,LEZHE_LAC,8521,359,898,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,9,0,0,0,1,1,0,22,3,1,145,0,0,0,1,0,0,0,0,0,0,0,0,0,1,118,4,0,0,0,2,2,0,0,1,36,0,0,0,0,0,0,1,0,0,0,3,5
779,LEZHE,LEZHE_LAC,853,464,923,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,24,0,1,146,0,0,0,1,0,5,0,0,0,0,0,0,0,1,214,4,0,0,0,0,2,0,0,3,48,0,1,0,0,0,0,0,0,0,0,2,7
780,LEZHE,LEZHE_LAC,8531,471,915,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2,1,0,2,1,0,0,0,0,0,24,1,0,162,0,0,0,2,0,4,0,0,0,0,1,0,0,0,163,8,0,1,0,0,1,8,0,2,75,1,0,0,1,0,0,2,0,0,0,1,5
781,LEZHE,LEZHE_LAC,854,385,1006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,1,22,0,0,156,0,0,0,0,0,1,1,0,0,0,0,0,0,1,140,6,1,0,0,1,4,0,0,2,34,0,1,0,0,0,0,0,0,0,0,0,3
782,LEZHE,LEZHE_LAC,8541,461,1000,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,1,0,33,0,0,186,1,0,0,2,0,4,1,0,0,0,0,0,0,0,179,4,0,0,0,1,1,0,0,1,33,0,0,0,0,0,0,0,0,0,0,0,7
783,LEZHE,LEZHE_LAC,855,459,1010,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,1,31,0,1,222,0,0,0,1,0,0,0,0,0,0,0,0,0,0,152,6,0,0,0,0,2,0,0,4,22,0,0,0,0,0,0,0,0,0,3,1,5
784,LEZHE,LEZHE_LAC,856,357,847,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,24,0,1,114,0,0,0,0,0,2,0,0,1,0,0,0,0,0,165,4,0,0,0,0,1,0,0,3,27,0,1,0,0,0,0,0,0,0,0,1,3
785,LEZHE,LEZHE_LAC,8561,317,687,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,20,0,1,141,0,0,0,0,0,1,5,0,0,0,1,0,0,0,116,6,0,0,0,0,1,0,0,1,13,0,0,0,0,0,0,0,0,0,0,2,2
786,LEZHE,LEZHE_LAC,857,400,910,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,30,0,3,182,0,0,0,1,0,0,2,0,1,1,0,0,0,0,128,4,0,0,0,0,6,0,0,4,25,0,1,0,0,0,0,0,0,0,0,0,3
787,LEZHE,LEZHE_LAC,8571,345,770,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,24,0,1,109,0,0,0,1,0,0,0,0,0,0,0,0,1,2,138,12,0,0,0,0,4,0,0,1,29,0,2,0,3,0,0,0,0,0,0,1,6
788,LEZHE,LEZHE_LAC,858,364,747,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,1,0,37,2,1,117,0,0,0,3,0,3,0,0,0,0,0,0,1,3,173,0,0,0,0,0,0,1,0,2,10,2,0,0,0,0,0,0,0,0,0,0,2
789,LEZHE,LEZHE_LAC,8581,382,752,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,2,2,41,0,0,118,1,0,3,0,0,13,0,0,0,0,0,0,0,1,160,0,0,0,0,0,7,0,0,2,22,0,0,0,0,0,0,0,0,0,0,1,4
790,LEZHE,LEZHE_LAC,859,416,885,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,5,0,0,0,0,1,0,44,0,1,120,1,0,0,0,0,1,0,0,0,0,0,0,0,3,199,4,0,0,0,0,5,0,0,4,17,0,1,0,0,0,0,0,0,0,0,3,3
791,LEZHE,LEZHE_LAC,8591,448,463,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0,1,1,33,0,2,117,0,0,0,1,0,7,0,0,0,0,0,0,1,1,227,8,0,0,0,0,0,1,0,2,16,0,1,0,0,0,0,0,1,0,0,0,4
792,LEZHE,LEZHE_LAC,860,433,998,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,27,1,2,128,0,0,1,0,0,0,1,0,0,1,1,2,0,1,215,6,0,0,0,0,5,1,0,4,22,1,1,0,0,0,0,1,0,0,0,3,1
793,SHKODER,SHKODER_POSTRIBE,861,464,876,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,10,0,0,142,0,0,0,0,0,1,4,0,0,0,0,0,0,0,240,9,0,0,0,0,8,0,1,8,22,0,7,0,0,0,0,0,0,0,0,1,1
794,LEZHE,LEZHE_LAC,8611,488,867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17,2,0,0,0,3,2,18,1,1,203,0,0,0,2,0,1,1,0,1,0,0,0,0,2,194,17,0,0,0,0,1,0,0,2,10,0,0,0,1,0,0,0,0,0,0,0,8
795,LEZHE,LEZHE_LAC,862,470,830,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,0,1,0,0,13,0,1,136,0,0,0,1,0,4,0,0,0,0,0,0,0,0,259,6,1,0,0,1,0,0,0,4,16,0,1,0,0,0,0,0,0,0,0,1,18
796,LEZHE,LEZHE_MILOT,863,302,304,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,1,64,0,0,0,0,0,16,0,0,0,0,0,0,0,0,163,13,0,0,0,0,3,1,0,5,9,0,0,0,0,0,0,0,0,0,0,2,0
797,LEZHE,LEZHE_MILOT,864,170,295,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2,0,0,80,0,0,0,1,1,1,0,0,0,0,0,1,0,0,67,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0
798,LEZHE,LEZHE_MILOT,865,276,466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,12,0,1,86,0,0,0,0,0,6,0,0,0,0,0,1,0,0,147,2,0,0,0,0,2,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,7
799,LEZHE,LEZHE_MILOT,867,139,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,37,0,0,0,0,0,2,0,0,0,0,0,0,1,0,79,0,8,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3
800,LEZHE,LEZHE_MILOT,869,237,378,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,11,1,0,66,0,0,0,0,0,1,0,0,0,0,0,0,0,0,124,1,0,0,0,0,15,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,5
801,LEZHE,LEZHE_MILOT,870,346,627,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,1,0,5,0,0,111,0,0,0,0,0,0,0,0,1,0,0,0,0,0,200,0,0,0,0,0,5,0,0,1,8,0,0,0,0,0,1,0,0,0,0,3,4
802,LEZHE,LEZHE_MILOT,871,440,740,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1,0,190,1,0,0,0,0,8,0,0,1,0,0,0,0,2,136,2,0,0,0,0,5,0,0,7,48,0,0,0,2,0,3,2,0,0,0,0,3
803,LEZHE,LEZHE_MILOT,872,533,549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,1,0,0,0,1,0,20,0,0,178,0,0,0,0,0,6,0,0,0,0,0,0,0,2,220,2,0,0,0,0,13,1,0,6,57,2,0,0,0,0,0,0,0,0,0,2,9
804,LEZHE,LEZHE_MILOT,873,297,502,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,84,0,0,0,0,0,3,0,0,0,0,0,0,1,0,173,5,0,0,0,0,19,1,0,1,2,0,0,0,0,0,0,0,2,0,0,0,0
805,LEZHE,LEZHE_MILOT,874,368,758,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,25,0,0,99,1,0,1,1,0,10,1,0,0,1,0,0,1,1,182,2,0,0,0,1,8,1,0,1,9,0,0,0,0,0,0,2,1,0,0,11,3
806,LEZHE,LEZHE_MILOT,875,144,215,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,2,0,0,0,0,4,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
807,LEZHE,LEZHE_MILOT,877,234,236,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,12,1,0,87,1,0,0,0,0,1,0,0,1,0,0,1,0,0,93,1,0,0,0,0,0,0,0,12,16,0,1,0,2,0,0,0,0,0,0,0,1
808,LEZHE,LEZHE_MILOT,878,581,1016,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,2,0,0,0,1,0,0,30,1,1,196,0,0,0,0,0,10,0,0,1,2,0,1,1,1,285,2,0,0,0,1,4,1,0,8,17,0,1,0,1,1,0,3,0,0,0,5,1
809,LEZHE,LEZHE_MILOT,879,406,809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,119,0,0,0,0,0,38,0,0,0,0,0,0,0,0,189,1,0,0,0,0,9,0,0,0,12,0,0,0,0,0,0,0,0,0,0,6,10
810,LEZHE,LEZHE_MILOT,884,216,471,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5,0,2,61,0,1,0,0,0,1,0,0,0,1,0,0,1,0,103,1,0,0,0,0,0,0,0,0,34,1,0,0,0,0,0,0,1,0,0,0,0
811,LEZHE,LEZHE_FUSHE-KUQE,899,356,357,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,1,44,0,0,87,1,0,0,0,0,0,0,0,0,0,1,0,0,0,163,0,1,0,0,0,5,0,0,2,22,0,1,0,0,0,0,0,0,0,0,1,9
812,LEZHE,LEZHE_FUSHE-KUQE,8991,321,834,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,1,0,1,12,0,0,0,0,0,0,18,0,2,103,0,0,0,0,0,5,0,0,1,0,0,0,0,1,147,5,0,0,0,3,0,0,0,2,8,0,0,0,1,0,0,0,0,0,0,1,6
813,LEZHE,LEZHE_FUSHE-KUQE,900,305,675,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,2,41,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,11,0,0,0,1,1,3,0,0,13,0,0,0,0,0,0,0,0,0,0,1,11
814,LEZHE,LEZHE_FUSHE-KUQE,9001,264,665,0,0,0,0,0,0,5,0,1,1,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,48,0,0,48,0,0,0,0,0,2,1,0,0,0,0,0,0,0,121,8,0,0,0,0,1,1,0,6,3,0,5,0,0,0,0,0,0,0,0,2,7
815,LEZHE,LEZHE_FUSHE-KUQE,901,271,550,0,1,1,0,1,0,6,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,51,0,0,59,0,0,0,2,0,2,1,0,0,0,0,0,0,1,113,0,1,0,0,0,2,0,0,0,9,1,1,0,0,0,0,1,0,0,0,0,7
816,LEZHE,LEZHE_FUSHE-KUQE,9011,243,243,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,66,0,1,58,0,0,0,0,0,1,1,0,0,0,0,0,0,1,88,2,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,7
817,LEZHE,LEZHE_FUSHE-KUQE,902,384,771,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6,11,0,0,0,0,1,1,58,0,1,141,1,0,0,0,0,3,0,0,0,0,0,0,0,0,128,1,0,0,0,0,2,0,0,1,22,0,0,0,0,0,0,0,1,0,1,0,3
818,LEZHE,LEZHE_FUSHE-KUQE,903,371,756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,1,0,1,0,0,0,70,0,0,64,0,0,0,1,0,2,0,0,0,0,0,0,0,0,147,2,0,1,0,0,3,11,0,4,0,0,4,1,5,0,0,1,0,0,0,1,40
819,LEZHE,LEZHE_FUSHE-KUQE,9031,402,743,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,1,0,1,104,1,1,92,0,0,0,2,0,1,0,0,0,0,0,0,0,0,125,3,0,0,0,1,1,1,0,2,11,0,1,0,5,0,0,1,0,0,0,0,28
820,LEZHE,LEZHE_MAMURAS,904,459,806,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,27,0,0,127,0,0,0,0,0,4,0,0,0,0,0,2,1,0,271,2,0,0,0,0,2,0,0,4,9,0,0,0,0,0,0,1,0,0,0,0,2
821,LEZHE,LEZHE_MAMURAS,905,307,601,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,76,0,0,0,1,0,0,0,0,0,1,0,0,0,0,192,1,0,0,0,0,3,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0
822,LEZHE,LEZHE_MAMURAS,9051,303,564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,42,1,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,4,0,1,0,0,0,1,0,0,13,0,11,0,0,0,0,2,0,0,0,0,1
823,LEZHE,LEZHE_MAMURAS,906,454,800,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0,0,3,1,0,0,0,1,0,28,0,2,89,0,0,0,3,0,2,1,1,0,1,0,0,0,0,245,27,0,0,0,3,1,2,2,3,4,0,1,0,2,0,0,15,0,0,0,0,7
824,LEZHE,LEZHE_MAMURAS,907,556,631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,43,0,1,78,0,0,0,0,0,19,0,0,1,0,0,0,0,0,378,13,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,3
825,LEZHE,LEZHE_MAMURAS,908,155,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,0
826,LEZHE,LEZHE_MAMURAS,909,229,532,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,46,0,0,0,1,0,2,0,0,1,0,0,0,0,1,147,8,0,0,0,0,2,0,0,0,4,0,2,0,0,1,0,0,0,0,1,1,1
827,LEZHE,LEZHE_MAMURAS,9091,245,507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13,0,0,50,0,0,0,0,0,0,0,0,0,0,0,1,1,0,172,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
828,LEZHE,LEZHE_MAMURAS,910,394,406,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,1,0,12,0,2,40,0,0,0,0,0,2,0,0,0,0,1,1,0,1,299,10,0,0,0,0,6,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,5
829,LEZHE,LEZHE_MAMURAS,9101,383,666,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,14,0,0,45,0,0,0,2,0,2,0,0,0,0,0,0,0,1,297,7,0,0,0,0,1,1,0,0,6,0,1,0,0,0,0,0,0,0,0,1,1
830,LEZHE,LEZHE_MAMURAS,911,319,552,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,22,0,1,56,1,0,0,0,0,2,0,0,0,0,0,0,1,2,221,1,0,0,0,1,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,3
831,LEZHE,LEZHE_MAMURAS,9111,277,524,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,2,4,0,0,0,0,1,0,14,0,0,27,0,0,0,1,0,0,0,0,0,0,0,0,0,1,210,4,0,0,0,3,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,2
832,LEZHE,LEZHE_MAMURAS,912,455,915,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,1,19,0,2,66,0,0,0,0,0,0,0,0,0,1,0,0,0,2,342,3,1,1,0,0,3,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0
833,LEZHE,LEZHE_MAMURAS,913,288,564,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,28,0,0,52,0,0,0,1,1,2,0,0,0,0,1,0,0,2,175,1,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,7
834,LEZHE,LEZHE_MAMURAS,9131,273,550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,19,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,1,181,3,1,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,4,0,1
835,LEZHE,LEZHE_MAMURAS,914,453,931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44,0,1,64,1,0,0,0,1,5,0,0,0,0,0,0,0,2,312,3,0,1,0,1,9,2,0,0,3,0,0,0,0,0,0,0,0,0,0,1,2
836,LEZHE,LEZHE_MAMURAS,915,347,609,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,1,0,6,0,1,150,0,0,0,0,0,3,0,0,0,0,0,0,0,1,166,1,0,0,0,0,1,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,1
837,LEZHE,LEZHE_MAMURAS,916,435,757,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,10,0,0,0,0,0,0,16,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259,1,0,0,0,1,3,0,0,0,6,0,2,0,0,0,0,0,0,0,0,1,0
838,LEZHE,LEZHE_MAMURAS,917,355,690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,27,1,0,79,0,0,0,0,0,2,0,0,0,0,0,0,0,0,171,8,0,0,0,0,4,0,0,2,55,0,2,0,2,0,0,1,0,0,0,0,0
